+26640842612.0ns POS: x=210, y=190, z=0; VEL:0, y=50, z=0
+26654187168.0ns POS: x=210, y=190.667, z=0; VEL:0, y=0, z=0
+26654187168.0ns POS: x=210, y=190.667, z=0; VEL:0, y=50, z=0
+26686458637.0ns POS: x=210, y=49.6858, z=0; VEL:0, y=0, z=0
+26686458637.0ns POS: x=210, y=49.6858, z=0; VEL:0, y=50.272, z=0
+26785917667.0ns POS: x=210, y=54.6858, z=0; VEL:0, y=0, z=0
+26785917667.0ns POS: x=210, y=54.6858, z=0; VEL:0, y=50.0365, z=0
+27040842612.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+27040842612.0ns POS: x=210, y=210, z=0; VEL:-50, y=0, z=0
+27091977892.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+27091977892.0ns POS: x=210, y=70, z=0; VEL:-50.0365, y=0, z=0
+27491685753.0ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+27491685753.0ns POS: x=190, y=70, z=0; VEL:0, y=50.0365, z=0
+27785187319.0ns POS: x=190, y=84.6858, z=0; VEL:0, y=0, z=0
+27785187319.0ns POS: x=190, y=84.6858, z=0; VEL:0, y=50, z=0
+27891471237.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+27891471237.0ns POS: x=190, y=90, z=0; VEL:50, y=0, z=0
+28185187319.0ns POS: x=204.686, y=90, z=0; VEL:0, y=0, z=0
+28185187319.0ns POS: x=204.686, y=90, z=0; VEL:50, y=0, z=0
+28240842612.0ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+28240842612.0ns POS: x=150, y=210, z=0; VEL:0, y=-50, z=0
+28291471237.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+28291471237.0ns POS: x=210, y=90, z=0; VEL:0, y=-50, z=0
+28354187168.0ns POS: x=150, y=204.333, z=0; VEL:0, y=0, z=0
+28354187168.0ns POS: x=150, y=204.333, z=0; VEL:0, y=-50, z=0
+28640842612.0ns POS: x=150, y=190, z=0; VEL:0, y=0, z=0
+28640842612.0ns POS: x=150, y=190, z=0; VEL:50, y=0, z=0
+28885187319.0ns POS: x=210, y=60.3142, z=0; VEL:0, y=0, z=0
+28885187319.0ns POS: x=210, y=60.3142, z=0; VEL:0, y=-50, z=0
+29040842612.0ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+29040842612.0ns POS: x=170, y=190, z=0; VEL:0, y=50, z=0
+29091471237.0ns POS: x=210, y=50, z=0; VEL:0, y=0, z=0
+29091471237.0ns POS: x=210, y=50, z=0; VEL:-50, y=0, z=0
+29385187319.0ns POS: x=195.314, y=50, z=0; VEL:0, y=0, z=0
+29385187319.0ns POS: x=195.314, y=50, z=0; VEL:-50, y=0, z=0
+29440842612.0ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+29440842612.0ns POS: x=170, y=210, z=0; VEL:50, y=0, z=0
+29485187319.0ns POS: x=190.314, y=50, z=0; VEL:0, y=0, z=0
+29485187319.0ns POS: x=190.314, y=50, z=0; VEL:-50.5972, y=0, z=0
+29491397065.0ns POS: x=190, y=50, z=0; VEL:0, y=0, z=0
+29491397065.0ns POS: x=190, y=50, z=0; VEL:0, y=50.5972, z=0
+29584006969.0ns POS: x=190, y=54.6858, z=0; VEL:0, y=0, z=0
+29584006969.0ns POS: x=190, y=54.6858, z=0; VEL:0, y=50.041, z=0
+29754187168.0ns POS: x=185.667, y=210, z=0; VEL:0, y=0, z=0
+29754187168.0ns POS: x=185.667, y=210, z=0; VEL:50.0064, y=0, z=0
+30154135631.0ns POS: x=205.667, y=210, z=0; VEL:0, y=0, z=0
+30154135631.0ns POS: x=205.667, y=210, z=0; VEL:50, y=0, z=0
+30240791076.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+30240791076.0ns POS: x=210, y=210, z=0; VEL:0, y=-50, z=0
+30283433880.0ns POS: x=190, y=89.6858, z=0; VEL:0, y=0, z=0
+30283433880.0ns POS: x=190, y=89.6858, z=0; VEL:0, y=50, z=0
+30554135631.0ns POS: x=210, y=194.333, z=0; VEL:0, y=0, z=0
+30554135631.0ns POS: x=210, y=194.333, z=0; VEL:0, y=-50.2218, z=0
+30653693902.0ns POS: x=210, y=189.333, z=0; VEL:0, y=0, z=0
+30653693902.0ns POS: x=210, y=189.333, z=0; VEL:0, y=-50.1019, z=0
+30783433880.0ns POS: x=190, y=114.686, z=0; VEL:0, y=0, z=0
+30783433880.0ns POS: x=190, y=114.686, z=0; VEL:0, y=50, z=0
+30953083676.0ns POS: x=210, y=174.333, z=0; VEL:0, y=0, z=0
+30953083676.0ns POS: x=210, y=174.333, z=0; VEL:0, y=-50, z=0
+31039739120.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+31039739120.0ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+31383433880.0ns POS: x=190, y=144.686, z=0; VEL:0, y=0, z=0
+31383433880.0ns POS: x=190, y=144.686, z=0; VEL:0, y=50, z=0
+31439739120.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+31439739120.0ns POS: x=190, y=170, z=0; VEL:0, y=50, z=0
+31483433880.0ns POS: x=190, y=149.686, z=0; VEL:0, y=0, z=0
+31483433880.0ns POS: x=190, y=149.686, z=0; VEL:0, y=50, z=0
+31489717798.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+31489717798.0ns POS: x=190, y=150, z=0; VEL:50, y=0, z=0
+31553083676.0ns POS: x=190, y=175.667, z=0; VEL:0, y=0, z=0
+31553083676.0ns POS: x=190, y=175.667, z=0; VEL:0, y=50.1055, z=0
+31783433880.0ns POS: x=204.686, y=150, z=0; VEL:0, y=0, z=0
+31783433880.0ns POS: x=204.686, y=150, z=0; VEL:50, y=0, z=0
+31839135385.0ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+31839135385.0ns POS: x=190, y=190, z=0; VEL:50.1055, y=0, z=0
+31889717798.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+31889717798.0ns POS: x=210, y=150, z=0; VEL:0, y=50, z=0
+31983433880.0ns POS: x=210, y=154.686, z=0; VEL:0, y=0, z=0
+31983433880.0ns POS: x=210, y=154.686, z=0; VEL:0, y=50, z=0
+32238292931.0ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+32238292931.0ns POS: x=210, y=190, z=0; VEL:0, y=50.1055, z=0
+32251609381.0ns POS: x=210, y=190.667, z=0; VEL:0, y=0, z=0
+32251609381.0ns POS: x=210, y=190.667, z=0; VEL:0, y=50, z=0
+32289717798.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+32289717798.0ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+32351609381.0ns POS: x=210, y=195.667, z=0; VEL:0, y=0, z=0
+32351609381.0ns POS: x=210, y=195.667, z=0; VEL:0, y=50, z=0
+32638264825.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+32638264825.0ns POS: x=210, y=210, z=0; VEL:-50, y=0, z=0
+32683433880.0ns POS: x=190.314, y=170, z=0; VEL:0, y=0, z=0
+32683433880.0ns POS: x=190.314, y=170, z=0; VEL:-50, y=0, z=0
+32751609381.0ns POS: x=204.333, y=210, z=0; VEL:0, y=0, z=0
+32751609381.0ns POS: x=204.333, y=210, z=0; VEL:-50.0815, y=0, z=0
+33037798401.0ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+33037798401.0ns POS: x=190, y=210, z=0; VEL:0, y=-50.0815, z=0
+33283433880.0ns POS: x=160.314, y=170, z=0; VEL:0, y=0, z=0
+33283433880.0ns POS: x=160.314, y=170, z=0; VEL:-50, y=0, z=0
+33350633106.0ns POS: x=190, y=194.333, z=0; VEL:0, y=0, z=0
+33350633106.0ns POS: x=190, y=194.333, z=0; VEL:0, y=-50.0901, z=0
+33437132646.0ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+33437132646.0ns POS: x=190, y=190, z=0; VEL:50.0901, y=0, z=0
+33489717798.0ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+33489717798.0ns POS: x=150, y=170, z=0; VEL:0, y=-50, z=0
+33749913455.0ns POS: x=205.667, y=190, z=0; VEL:0, y=0, z=0
+33749913455.0ns POS: x=205.667, y=190, z=0; VEL:50, y=0, z=0
+33836568899.0ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+33836568899.0ns POS: x=210, y=190, z=0; VEL:0, y=-50, z=0
+34283433880.0ns POS: x=150, y=130.314, z=0; VEL:0, y=0, z=0
+34283433880.0ns POS: x=150, y=130.314, z=0; VEL:0, y=-50.1105, z=0
+34383213413.0ns POS: x=150, y=125.314, z=0; VEL:0, y=0, z=0
+34383213413.0ns POS: x=150, y=125.314, z=0; VEL:0, y=-50, z=0
+34549913455.0ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+34549913455.0ns POS: x=210, y=154.333, z=0; VEL:0, y=-50.2027, z=0
+34636219030.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+34636219030.0ns POS: x=210, y=150, z=0; VEL:-50.2027, y=0, z=0
+34848702212.0ns POS: x=199.333, y=150, z=0; VEL:0, y=0, z=0
+34848702212.0ns POS: x=199.333, y=150, z=0; VEL:-50.1163, y=0, z=0
+35034924369.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+35034924369.0ns POS: x=190, y=150, z=0; VEL:0, y=50.1163, z=0
+35089497332.0ns POS: x=150, y=90, z=0; VEL:0, y=0, z=0
+35089497332.0ns POS: x=150, y=90, z=0; VEL:50, y=0, z=0
+35247773683.0ns POS: x=190, y=160.667, z=0; VEL:0, y=0, z=0
+35247773683.0ns POS: x=190, y=160.667, z=0; VEL:0, y=50, z=0
+35489497332.0ns POS: x=170, y=90, z=0; VEL:0, y=0, z=0
+35489497332.0ns POS: x=170, y=90, z=0; VEL:0, y=-50, z=0
+36047773683.0ns POS: x=190, y=200.667, z=0; VEL:0, y=0, z=0
+36047773683.0ns POS: x=190, y=200.667, z=0; VEL:0, y=50, z=0
+36234429128.0ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+36234429128.0ns POS: x=190, y=210, z=0; VEL:50, y=0, z=0
+36383213413.0ns POS: x=170, y=45.3142, z=0; VEL:0, y=0, z=0
+36383213413.0ns POS: x=170, y=45.3142, z=0; VEL:0, y=-50, z=0
+36583213413.0ns POS: x=170, y=35.3142, z=0; VEL:0, y=0, z=0
+36583213413.0ns POS: x=170, y=35.3142, z=0; VEL:0, y=-50.1641, z=0
+36634429128.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+36634429128.0ns POS: x=210, y=210, z=0; VEL:0, y=-50, z=0
+36689149664.0ns POS: x=170, y=30, z=0; VEL:0, y=0, z=0
+36689149664.0ns POS: x=170, y=30, z=0; VEL:50.1641, y=0, z=0
+36782559189.0ns POS: x=174.686, y=30, z=0; VEL:0, y=0, z=0
+36782559189.0ns POS: x=174.686, y=30, z=0; VEL:50.3531, y=0, z=0
+36881857934.0ns POS: x=179.686, y=30, z=0; VEL:0, y=0, z=0
+36881857934.0ns POS: x=179.686, y=30, z=0; VEL:50.2327, y=0, z=0
+37347773683.0ns POS: x=210, y=174.333, z=0; VEL:0, y=0, z=0
+37347773683.0ns POS: x=210, y=174.333, z=0; VEL:0, y=-50.1709, z=0
+37447433068.0ns POS: x=210, y=169.333, z=0; VEL:0, y=0, z=0
+37447433068.0ns POS: x=210, y=169.333, z=0; VEL:0, y=-50.1953, z=0
+37479078926.0ns POS: x=209.686, y=30, z=0; VEL:0, y=0, z=0
+37479078926.0ns POS: x=209.686, y=30, z=0; VEL:50.1916, y=0, z=0
+37485338857.0ns POS: x=210, y=30, z=0; VEL:0, y=0, z=0
+37485338857.0ns POS: x=210, y=30, z=0; VEL:0, y=50.1916, z=0
+37746265988.0ns POS: x=210, y=154.333, z=0; VEL:0, y=0, z=0
+37746265988.0ns POS: x=210, y=154.333, z=0; VEL:0, y=-50.1539, z=0
+37832655459.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+37832655459.0ns POS: x=210, y=150, z=0; VEL:-50.1539, y=0, z=0
+38145038255.0ns POS: x=194.333, y=150, z=0; VEL:0, y=0, z=0
+38145038255.0ns POS: x=194.333, y=150, z=0; VEL:-50, y=0, z=0
+38231693699.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+38231693699.0ns POS: x=190, y=150, z=0; VEL:0, y=-50, z=0
+38282285003.0ns POS: x=210, y=70, z=0; VEL:0, y=0, z=0
+38282285003.0ns POS: x=210, y=70, z=0; VEL:-50.1916, y=0, z=0
+38375643340.0ns POS: x=205.314, y=70, z=0; VEL:0, y=0, z=0
+38375643340.0ns POS: x=205.314, y=70, z=0; VEL:-50.0546, y=0, z=0
+38675316288.0ns POS: x=190.314, y=70, z=0; VEL:0, y=0, z=0
+38675316288.0ns POS: x=190.314, y=70, z=0; VEL:-50.0905, y=0, z=0
+38681588859.0ns POS: x=190, y=70, z=0; VEL:0, y=0, z=0
+38681588859.0ns POS: x=190, y=70, z=0; VEL:0, y=50.0905, z=0
+38845038255.0ns POS: x=190, y=119.333, z=0; VEL:0, y=0, z=0
+38845038255.0ns POS: x=190, y=119.333, z=0; VEL:0, y=-50.0445, z=0
+38944949321.0ns POS: x=190, y=114.333, z=0; VEL:0, y=0, z=0
+38944949321.0ns POS: x=190, y=114.333, z=0; VEL:0, y=-50.0365, z=0
+39031541519.0ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+39031541519.0ns POS: x=190, y=110, z=0; VEL:50.0365, y=0, z=0
+39080866491.0ns POS: x=190, y=90, z=0; VEL:0, y=0, z=0
+39080866491.0ns POS: x=190, y=90, z=0; VEL:50.0905, y=0, z=0
+39144803348.0ns POS: x=195.667, y=110, z=0; VEL:0, y=0, z=0
+39144803348.0ns POS: x=195.667, y=110, z=0; VEL:50.5953, y=0, z=0
+39174413329.0ns POS: x=194.686, y=90, z=0; VEL:0, y=0, z=0
+39174413329.0ns POS: x=194.686, y=90, z=0; VEL:50.0108, y=0, z=0
+39428085905.0ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+39428085905.0ns POS: x=210, y=110, z=0; VEL:0, y=50.5953, z=0
+39480630874.0ns POS: x=210, y=90, z=0; VEL:0, y=0, z=0
+39480630874.0ns POS: x=210, y=90, z=0; VEL:0, y=50.0108, z=0
+39774283304.0ns POS: x=210, y=104.686, z=0; VEL:0, y=0, z=0
+39774283304.0ns POS: x=210, y=104.686, z=0; VEL:0, y=50.1662, z=0
+39823379367.0ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+39823379367.0ns POS: x=210, y=130, z=0; VEL:-50.5953, y=0, z=0
+39935390271.0ns POS: x=204.333, y=130, z=0; VEL:0, y=0, z=0
+39935390271.0ns POS: x=204.333, y=130, z=0; VEL:-50, y=0, z=0
+40073289285.0ns POS: x=210, y=119.686, z=0; VEL:0, y=0, z=0
+40073289285.0ns POS: x=210, y=119.686, z=0; VEL:0, y=50.0006, z=0
+40222045716.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+40222045716.0ns POS: x=190, y=130, z=0; VEL:0, y=-50, z=0
+40235390271.0ns POS: x=190, y=129.333, z=0; VEL:0, y=0, z=0
+40235390271.0ns POS: x=190, y=129.333, z=0; VEL:0, y=-50, z=0
+40273286722.0ns POS: x=210, y=129.686, z=0; VEL:0, y=0, z=0
+40273286722.0ns POS: x=210, y=129.686, z=0; VEL:0, y=50, z=0
+40279570641.0ns POS: x=210, y=130, z=0; VEL:0, y=0, z=0
+40279570641.0ns POS: x=210, y=130, z=0; VEL:-50, y=0, z=0
+40435390271.0ns POS: x=190, y=119.333, z=0; VEL:0, y=0, z=0
+40435390271.0ns POS: x=190, y=119.333, z=0; VEL:0, y=-50.1431, z=0
+40473286722.0ns POS: x=200.314, y=130, z=0; VEL:0, y=0, z=0
+40473286722.0ns POS: x=200.314, y=130, z=0; VEL:-50, y=0, z=0
+40573286722.0ns POS: x=195.314, y=130, z=0; VEL:0, y=0, z=0
+40573286722.0ns POS: x=195.314, y=130, z=0; VEL:-50, y=0, z=0
+40621512903.0ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+40621512903.0ns POS: x=190, y=110, z=0; VEL:50.1431, y=0, z=0
+40679570641.0ns POS: x=190, y=130, z=0; VEL:0, y=0, z=0
+40679570641.0ns POS: x=190, y=130, z=0; VEL:0, y=50, z=0
+40873286722.0ns POS: x=190, y=139.686, z=0; VEL:0, y=0, z=0
+40873286722.0ns POS: x=190, y=139.686, z=0; VEL:0, y=50.1298, z=0
+41020371094.0ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+41020371094.0ns POS: x=210, y=110, z=0; VEL:0, y=50.1431, z=0
+41033677556.0ns POS: x=210, y=110.667, z=0; VEL:0, y=0, z=0
+41033677556.0ns POS: x=210, y=110.667, z=0; VEL:0, y=50.0265, z=0
+41233571805.0ns POS: x=210, y=120.667, z=0; VEL:0, y=0, z=0
+41233571805.0ns POS: x=210, y=120.667, z=0; VEL:0, y=50.1113, z=0
+41371991996.0ns POS: x=190, y=164.686, z=0; VEL:0, y=0, z=0
+41371991996.0ns POS: x=190, y=164.686, z=0; VEL:0, y=50, z=0
+41478275914.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+41478275914.0ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+41571991996.0ns POS: x=194.686, y=170, z=0; VEL:0, y=0, z=0
+41571991996.0ns POS: x=194.686, y=170, z=0; VEL:50.2216, y=0, z=0
+41832239660.0ns POS: x=210, y=150.667, z=0; VEL:0, y=0, z=0
+41832239660.0ns POS: x=210, y=150.667, z=0; VEL:0, y=50.1007, z=0
+41876924173.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+41876924173.0ns POS: x=210, y=170, z=0; VEL:0, y=-50.2216, z=0
+42131636589.0ns POS: x=210, y=165.667, z=0; VEL:0, y=0, z=0
+42131636589.0ns POS: x=210, y=165.667, z=0; VEL:0, y=50, z=0
+42218292033.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+42218292033.0ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+42531636589.0ns POS: x=194.333, y=170, z=0; VEL:0, y=0, z=0
+42531636589.0ns POS: x=194.333, y=170, z=0; VEL:-50.094, y=0, z=0
+42618129414.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+42618129414.0ns POS: x=190, y=170, z=0; VEL:0, y=-50.094, z=0
+43017378769.0ns POS: x=190, y=150, z=0; VEL:0, y=0, z=0
+43017378769.0ns POS: x=190, y=150, z=0; VEL:50.094, y=0, z=0
+43065371953.0ns POS: x=210, y=110.314, z=0; VEL:0, y=0, z=0
+43065371953.0ns POS: x=210, y=110.314, z=0; VEL:0, y=-50, z=0
+43071655872.0ns POS: x=210, y=110, z=0; VEL:0, y=0, z=0
+43071655872.0ns POS: x=210, y=110, z=0; VEL:-50, y=0, z=0
+43165371953.0ns POS: x=205.314, y=110, z=0; VEL:0, y=0, z=0
+43165371953.0ns POS: x=205.314, y=110, z=0; VEL:-50.1127, y=0, z=0
+43416628124.0ns POS: x=210, y=150, z=0; VEL:0, y=0, z=0
+43416628124.0ns POS: x=210, y=150, z=0; VEL:0, y=50.094, z=0
+43470966886.0ns POS: x=190, y=110, z=0; VEL:0, y=0, z=0
+43470966886.0ns POS: x=190, y=110, z=0; VEL:0, y=50.1127, z=0
+43529759976.0ns POS: x=210, y=155.667, z=0; VEL:0, y=0, z=0
+43529759976.0ns POS: x=210, y=155.667, z=0; VEL:0, y=50, z=0
+43564472153.0ns POS: x=190, y=114.686, z=0; VEL:0, y=0, z=0
+43564472153.0ns POS: x=190, y=114.686, z=0; VEL:0, y=50, z=0
+43729759976.0ns POS: x=210, y=165.667, z=0; VEL:0, y=0, z=0
+43729759976.0ns POS: x=210, y=165.667, z=0; VEL:0, y=50.0737, z=0
+43816287926.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+43816287926.0ns POS: x=210, y=170, z=0; VEL:-50.0737, y=0, z=0
+44364472153.0ns POS: x=190, y=154.686, z=0; VEL:0, y=0, z=0
+44364472153.0ns POS: x=190, y=154.686, z=0; VEL:0, y=50, z=0
+44528582950.0ns POS: x=174.333, y=170, z=0; VEL:0, y=0, z=0
+44528582950.0ns POS: x=174.333, y=170, z=0; VEL:-50.016, y=0, z=0
+44564472153.0ns POS: x=190, y=164.686, z=0; VEL:0, y=0, z=0
+44564472153.0ns POS: x=190, y=164.686, z=0; VEL:0, y=50, z=0
+44615210601.0ns POS: x=170, y=170, z=0; VEL:0, y=0, z=0
+44615210601.0ns POS: x=170, y=170, z=0; VEL:0, y=50.016, z=0
+44628550876.0ns POS: x=170, y=170.667, z=0; VEL:0, y=0, z=0
+44628550876.0ns POS: x=170, y=170.667, z=0; VEL:0, y=50.239, z=0
+44670756071.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+44670756071.0ns POS: x=190, y=170, z=0; VEL:50, y=0, z=0
+44827599444.0ns POS: x=170, y=180.667, z=0; VEL:0, y=0, z=0
+44827599444.0ns POS: x=170, y=180.667, z=0; VEL:0, y=50.1554, z=0
+45013676546.0ns POS: x=170, y=190, z=0; VEL:0, y=0, z=0
+45013676546.0ns POS: x=170, y=190, z=0; VEL:50.1554, y=0, z=0
+45070756071.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+45070756071.0ns POS: x=210, y=170, z=0; VEL:0, y=50, z=0
+45226360064.0ns POS: x=180.667, y=190, z=0; VEL:0, y=0, z=0
+45226360064.0ns POS: x=180.667, y=190, z=0; VEL:50.2154, y=0, z=0
+45264472153.0ns POS: x=210, y=179.686, z=0; VEL:0, y=0, z=0
+45264472153.0ns POS: x=210, y=179.686, z=0; VEL:0, y=50.0811, z=0
+45325931170.0ns POS: x=185.667, y=190, z=0; VEL:0, y=0, z=0
+45325931170.0ns POS: x=185.667, y=190, z=0; VEL:50.1973, y=0, z=0
+45412245943.0ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+45412245943.0ns POS: x=190, y=190, z=0; VEL:0, y=-50.1973, z=0
+45525144903.0ns POS: x=190, y=184.333, z=0; VEL:0, y=0, z=0
+45525144903.0ns POS: x=190, y=184.333, z=0; VEL:0, y=-50, z=0
+45625144903.0ns POS: x=190, y=179.333, z=0; VEL:0, y=0, z=0
+45625144903.0ns POS: x=190, y=179.333, z=0; VEL:0, y=-50.039, z=0
+45811654757.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
+45811654757.0ns POS: x=190, y=170, z=0; VEL:50.039, y=0, z=0
+45869774475.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+45869774475.0ns POS: x=210, y=210, z=0; VEL:-50.0811, y=0, z=0
+45924910904.0ns POS: x=195.667, y=170, z=0; VEL:0, y=0, z=0
+45924910904.0ns POS: x=195.667, y=170, z=0; VEL:50, y=0, z=0
+46211566349.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+46211566349.0ns POS: x=210, y=170, z=0; VEL:0, y=50, z=0
+46269126861.0ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+46269126861.0ns POS: x=190, y=210, z=0; VEL:0, y=-50.0811, z=0
+46424910904.0ns POS: x=210, y=180.667, z=0; VEL:0, y=0, z=0
+46424910904.0ns POS: x=210, y=180.667, z=0; VEL:0, y=50.1532, z=0
+46462529308.0ns POS: x=190, y=200.314, z=0; VEL:0, y=0, z=0
+46462529308.0ns POS: x=190, y=200.314, z=0; VEL:0, y=-50, z=0
+46524605499.0ns POS: x=210, y=185.667, z=0; VEL:0, y=0, z=0
+46524605499.0ns POS: x=210, y=185.667, z=0; VEL:0, y=50, z=0
+46668813227.0ns POS: x=190, y=190, z=0; VEL:0, y=0, z=0
+46668813227.0ns POS: x=190, y=190, z=0; VEL:50, y=0, z=0
+46724605499.0ns POS: x=210, y=195.667, z=0; VEL:0, y=0, z=0
+46724605499.0ns POS: x=210, y=195.667, z=0; VEL:0, y=50.0829, z=0
+46762529308.0ns POS: x=194.686, y=190, z=0; VEL:0, y=0, z=0
+46762529308.0ns POS: x=194.686, y=190, z=0; VEL:50, y=0, z=0
+46862529308.0ns POS: x=199.686, y=190, z=0; VEL:0, y=0, z=0
+46862529308.0ns POS: x=199.686, y=190, z=0; VEL:50, y=0, z=0
+47010786714.0ns POS: x=210, y=210, z=0; VEL:0, y=0, z=0
+47010786714.0ns POS: x=210, y=210, z=0; VEL:-50.0829, y=0, z=0
+47068813227.0ns POS: x=210, y=190, z=0; VEL:0, y=0, z=0
+47068813227.0ns POS: x=210, y=190, z=0; VEL:0, y=-50, z=0
+47423447450.0ns POS: x=189.333, y=210, z=0; VEL:0, y=0, z=0
+47423447450.0ns POS: x=189.333, y=210, z=0; VEL:-50.0661, y=0, z=0
+47468813227.0ns POS: x=210, y=170, z=0; VEL:0, y=0, z=0
+47468813227.0ns POS: x=210, y=170, z=0; VEL:-50, y=0, z=0
+48608536715.0ns POS: x=130, y=210, z=0; VEL:0, y=0, z=0
+48608536715.0ns POS: x=130, y=210, z=0; VEL:0, y=-50.0661, z=0
+48668813227.0ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+48668813227.0ns POS: x=150, y=170, z=0; VEL:0, y=50, z=0
+48721731675.0ns POS: x=130, y=204.333, z=0; VEL:0, y=0, z=0
+48721731675.0ns POS: x=130, y=204.333, z=0; VEL:0, y=-50, z=0
+48762529308.0ns POS: x=150, y=174.686, z=0; VEL:0, y=0, z=0
+48762529308.0ns POS: x=150, y=174.686, z=0; VEL:0, y=50, z=0
+49062529308.0ns POS: x=150, y=189.686, z=0; VEL:0, y=0, z=0
+49062529308.0ns POS: x=150, y=189.686, z=0; VEL:0, y=50.2485, z=0
+49121731675.0ns POS: x=130, y=184.333, z=0; VEL:0, y=0, z=0
+49121731675.0ns POS: x=130, y=184.333, z=0; VEL:0, y=-50.1445, z=0
+49407561270.0ns POS: x=130, y=170, z=0; VEL:0, y=0, z=0
+49407561270.0ns POS: x=130, y=170, z=0; VEL:50.1445, y=0, z=0
+49466804044.0ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+49466804044.0ns POS: x=150, y=210, z=0; VEL:50.2485, y=0, z=0
+49560056675.0ns POS: x=154.686, y=210, z=0; VEL:0, y=0, z=0
+49560056675.0ns POS: x=154.686, y=210, z=0; VEL:50.1163, y=0, z=0
+49806408877.0ns POS: x=150, y=170, z=0; VEL:0, y=0, z=0
+49806408877.0ns POS: x=150, y=170, z=0; VEL:0, y=50.1445, z=0
+49919426888.0ns POS: x=150, y=175.667, z=0; VEL:0, y=0, z=0
+49919426888.0ns POS: x=150, y=175.667, z=0; VEL:0, y=50.0168, z=0
+50019393257.0ns POS: x=150, y=180.667, z=0; VEL:0, y=0, z=0
+50019393257.0ns POS: x=150, y=180.667, z=0; VEL:0, y=50, z=0
+50264701827.0ns POS: x=190, y=210, z=0; VEL:0, y=0, z=0
+50264701827.0ns POS: x=190, y=210, z=0; VEL:0, y=-50.1163, z=0
+50606048702.0ns POS: x=150, y=210, z=0; VEL:0, y=0, z=0
+50606048702.0ns POS: x=150, y=210, z=0; VEL:50, y=0, z=0
+50719393257.0ns POS: x=155.667, y=210, z=0; VEL:0, y=0, z=0
+50719393257.0ns POS: x=155.667, y=210, z=0; VEL:50, y=0, z=0
+51006048702.0ns POS: x=170, y=210, z=0; VEL:0, y=0, z=0
+51006048702.0ns POS: x=170, y=210, z=0; VEL:0, y=-50, z=0
+51062845615.0ns POS: x=190, y=170, z=0; VEL:0, y=0, z=0
